ANIO,MES,FECHA,Latitud,Longitud,FALLECIDOS,CAUSA PROBABLE,TIPOLOGIA
2023,JULIO,15/07/2023,-0.218221,-78.428577,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,JULIO,16/07/2023,-0.2420812,-78.5364114,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,JULIO,20/07/2023,-0.3572423,-78.532243,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,JULIO,21/07/2023,-0.169322,-78.476169,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,JULIO,22/07/2023,-0.13580979,-78.48223816,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,JULIO,22/07/2023,-0.101267,-78.522324,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,JULIO,26/07/2023,-0.192029,-78.512736,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,JULIO,27/07/2023,-0.274659,-78.510814,1,NO GUARDAR LA DISTANCIA LATERAL ENTRE VEHICULOS,ATIPICO
2023,JULIO,28/07/2023,-0.259523,-78.530223,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,JULIO,29/07/2023,-0.242532,-78.512748,1,CONDUCIR EN SENTIDO CONTRARIO A LA VIA,CHOQUES
2023,JULIO,29/07/2023,-0.073825,-78.471192,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,JULIO,30/07/2023,-0.233651811,-78.52344,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,JULIO,30/07/2023,-0.294355,-78.56287,1,NO MANTENER LA DISTANCIA AL VEHICULO QUE LE ANTECEDE,CHOQUES
2023,JULIO,30/07/2023,-0.327359,-78.550331,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,JULIO,31/07/2023,-0.221818,-78.417293,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,AGOSTO,03/08/2023,-0.160459,-78.496054,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,AGOSTO,12/08/2023,-0.239971,-78.526809,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2023,AGOSTO,13/08/2023,-0.15359876,-78.44719605,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,PERDIDA DE CARRIL
2023,AGOSTO,16/08/2023,-0.120018,-78.506511,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,AGOSTO,16/08/2023,-0.262345,-78.523701,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,AGOSTO,20/08/2023,-0.259025,-78.54527,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,AGOSTO,20/08/2023,-0.108147,-78.487746,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,AGOSTO,21/08/2023,-0.213719,-78.457224,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,AGOSTO,23/08/2023,-0.31238855,-78.52728685,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,AGOSTO,26/08/2023,-0.188068,-78.511392,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,AGOSTO,26/08/2023,-0.318346,-78.557546,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2023,AGOSTO,26/08/2023,-0.149322,-78.503623,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,AGOSTO,26/08/2023,-0.123731,-78.496776,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,AGOSTO,27/08/2023,-0.063489,-78.425938,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,AGOSTO,28/08/2023,-0.28713,-78.519532,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,AGOSTO,29/08/2023,-0.105417,-78.433427,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,AGOSTO,30/08/2023,-0.15304,-78.492297,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,SEPTIEMBRE,29/09/2023,-0.221448,-78.333959,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ESTRELLAMIENTO
2023,SEPTIEMBRE,02/09/2023,-0.191979,-78.458882,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,SEPTIEMBRE,11/09/2023,-0.242643,-78.497598,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,VOLCAMIENTO
2023,SEPTIEMBRE,21/09/2023,-0.220055,-78.423912,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,SEPTIEMBRE,30/09/2023,-0.214137,-78.376767,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2023,SEPTIEMBRE,26/09/2023,-0.195413,-78.484216,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,ATROPELLO
2023,SEPTIEMBRE,16/09/2023,-0.220076,-78.507413,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,SEPTIEMBRE,15/09/2023,-0.196784,-78.440232,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,SEPTIEMBRE,02/09/2023,0.006987,-78.453244,1,CONDUCIR EN SENTIDO CONTRARIO A LA VIA,CHOQUES
2023,SEPTIEMBRE,25/09/2023,-0.142223,-78.500713,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,SEPTIEMBRE,25/09/2023,-0.343298,-78.548823,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,VOLCAMIENTO
2023,SEPTIEMBRE,27/09/2023,-0.318611,-78.549452,1,DEJAR O RECOGER PASAJEROS EN LUGARES NO PERMITIDOS,CAIDA DE PASAJERO
2023,SEPTIEMBRE,14/09/2023,-0.127254,-78.498476,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATIPICO
2023,SEPTIEMBRE,18/09/2023,-0.090807,-78.475854,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,SEPTIEMBRE,08/09/2023,-0.104563,-78.453798,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,SEPTIEMBRE,10/09/2023,-0.202134,-78.425748,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,SEPTIEMBRE,20/09/2023,-0.153292,-78.466463,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,SEPTIEMBRE,30/09/2023,-0.2259118,-78.520669,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2023,SEPTIEMBRE,26/09/2023,-0.24854,-78.51133,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,SEPTIEMBRE,02/09/2023,-0.16312,-78.475309,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,OCTUBRE,02/10/2023,0.087681,-78.728744,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2023,OCTUBRE,03/10/2023,-0.284599,-78.518296,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,OCTUBRE,05/10/2023,-0.072757,-78.422607,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,OCTUBRE,06/10/2023,-0.199176,-78.46003,3,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,OCTUBRE,08/10/2023,-0.292632,-78.544115,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,OCTUBRE,15/10/2023,-0.377569,-78.503296,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,OCTUBRE,16/10/2023,-0.251625,-78.494958,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,OCTUBRE,17/10/2023,-0.214435,-78.516534,1,NO GUARDAR LA DISTANCIA LATERAL ENTRE VEHICULOS,ATIPICO
2023,OCTUBRE,19/10/2023,-0.10727,-78.427924,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,OCTUBRE,20/10/2023,-0.282463,-78.554169,1,CONDUCIR EN MALAS CONDICIONES FISICAS,ESTRELLAMIENTO
2023,OCTUBRE,21/10/2023,-0.301312,-78.480803,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,VOLCAMIENTO
2023,OCTUBRE,21/10/2023,-0.300987,-78.565292,1,NO CEDER EL DERECHO VIA A VEHICULOS,CHOQUES
2023,OCTUBRE,22/10/2023,-0.208291,-78.458239,1,CONDUCIR EN MALAS CONDICIONES FISICAS,ESTRELLAMIENTO
2023,OCTUBRE,22/10/2023,-0.299878,-78.567365,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,OCTUBRE,23/10/2023,-0.129426,-78.476429,1,FALLA MECANICA,ATIPICO
2023,OCTUBRE,24/10/2023,-0.292776,-78.478616,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,OCTUBRE,24/10/2023,-0.105403,-78.475701,2,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,OCTUBRE,28/10/2023,-0.113151,-78.504848,1,CONDICIONES AMBIENTALES ADVERSAS,CHOQUES
2023,NOVIEMBRE,03/11/2023,-0.246104,-78.576204,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,NOVIEMBRE,07/11/2023,0.169771,-78.787444,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2023,NOVIEMBRE,08/11/2023,-0.247409,-78.5014,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,NOVIEMBRE,09/11/2023,-0.239384,-78.482926,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,NOVIEMBRE,11/11/2023,-0.19544,-78.494695,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,VOLCAMIENTO
2023,NOVIEMBRE,11/11/2023,-0.276421,-78.496519,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,NOVIEMBRE,13/11/2023,-0.189051,-78.51185,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,NOVIEMBRE,15/11/2023,-0.262367,-78.505037,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,NOVIEMBRE,19/11/2023,-0.233726,-78.484446,1,NO TRANSITAR POR LAS ACERAS,ATIPICO
2023,NOVIEMBRE,22/11/2023,-0.223002,-78.468121,1,CONDICIONES AMBIENTALES ADVERSAS,ESTRELLAMIENTO
2023,NOVIEMBRE,24/11/2023,-0.330681,-78.550677,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,NOVIEMBRE,25/11/2023,-0.163339,-78.327986,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,NOVIEMBRE,26/11/2023,-0.118104,-78.479882,1,CONDUCIR EN MALAS CONDICIONES FISICAS,PERDIDA DE CARRIL
2023,DICIEMBRE,01/12/2023,-0.274995,-78.529913,2,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2023,DICIEMBRE,03/12/2023,-0.26691,-78.507563,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,DICIEMBRE,03/12/2023,-0.24164,-78.482971,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,DICIEMBRE,03/12/2023,-0.205943,-78.501758,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2023,DICIEMBRE,06/12/2023,-0.091111,-78.431753,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,DICIEMBRE,08/12/2023,-0.272994,-78.50932,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ESTRELLAMIENTO
2023,DICIEMBRE,07/12/2023,-0.306835,-78.417897,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2023,DICIEMBRE,08/12/2023,-0.286376,-78.54164,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,DICIEMBRE,09/12/2023,-0.254716,-78.522359,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,PERDIDA DE CARRIL
2023,DICIEMBRE,09/12/2023,-0.289263,-78.54515,2,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,DICIEMBRE,11/12/2023,-0.333927,-78.541935,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,DICIEMBRE,11/12/2023,-0.081845,-78.3083,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,DICIEMBRE,14/12/2023,-0.275656,-78.511895,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,DICIEMBRE,16/12/2023,-0.17837,-78.348421,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,DICIEMBRE,16/12/2023,-0.308107,-78.544672,1,CONDICIONES AMBIENTALES ADVERSAS,CHOQUES
2023,DICIEMBRE,16/12/2023,-0.230112,-78.497881,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2023,DICIEMBRE,17/12/2023,-0.149119,-78.306021,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATIPICO
2023,DICIEMBRE,11/12/2023,-0.104535,-78.427274,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2023,DICIEMBRE,12/12/2023,0.191136,-78.927646,1,CONDICIONES AMBIENTALES ADVERSAS,CHOQUES
2023,DICIEMBRE,18/12/2023,-0.289661,-78.567059,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2023,DICIEMBRE,19/12/2023,-0.198916,-78.434544,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2023,DICIEMBRE,21/12/2023,-0.116478,-78.509542,1,DANIOS MECANICOS PREVISIBLES,ATIPICO
2023,DICIEMBRE,21/12/2023,-0.104246,-78.422145,1,CONDUCIR EN MALAS CONDICIONES FISICAS,PERDIDA DE CARRIL
2023,DICIEMBRE,22/12/2023,-0.137369,-78.473399,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2023,DICIEMBRE,22/12/2023,-0.3083543,-78.5217021,1,CONDUCIR EN MALAS CONDICIONES FISICAS,VOLCAMIENTO
2023,DICIEMBRE,23/12/2023,-0.263831,-78.53723,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2023,DICIEMBRE,23/12/2023,-0.28678,-78.541534,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2023,DICIEMBRE,27/12/2023,-0.100064,-78.497215,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2023,DICIEMBRE,26/12/2023,-0.080684,-78.422641,1,NO TRANSITAR POR LAS ACERAS,ATIPICO
2023,DICIEMBRE,31/12/2023,-0.216031,-78.339775,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2023,DICIEMBRE,31/12/2023,-0.244738,-78.51412,1,CONDUCIR EN MALAS CONDICIONES FISICAS,PERDIDA DE CARRIL
2023,DICIEMBRE,29/12/2023,-0.0055,-78.431175,1,PRESENCIA DE AGENTES EXTERNOS EN LA VIA,ATIPICO
2023,DICIEMBRE,29/12/2023,-0.240281,-78.494002,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,ENERO,02/01/2024,-0.221054,-78.422069,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,ENERO,05/01/2024,-0.116797,-78.491106,1,CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO,ESTRELLAMIENTO
2024,ENERO,14/01/2024,-0.264498,-78.506848,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,ENERO,12/01/2024,-0.299283,-78.559108,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATIPICO
2024,ENERO,17/01/2024,-0.233398,-78.523413,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,ENERO,19/01/2024,-0.178351,-78.454792,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,ENERO,19/01/2024,-0.103174,-78.420634,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ATIPICO
2024,ENERO,19/01/2024,-0.192298,-78.496762,1,NO GUARDAR LA DISTANCIA LATERAL ENTRE VEHICULOS,ATIPICO
2024,ENERO,27/01/2024,-0.174147,-78.453003,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,ENERO,23/01/2024,-0.104807,-78.505382,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,ENERO,29/01/2024,-0.369894,-78.480836,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,ENERO,31/01/2024,-0.2846,-78.542782,2,FALLA MECANICA,ATIPICO
2024,ENERO,30/01/2024,-0.234993,-78.488135,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,FEBRERO,03/02/2024,-0.258651,-78.541097,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATROPELLO
2024,FEBRERO,04/02/2024,-0.113207,-78.482795,1,NO CEDER EL DERECHO VIA A VEHICULOS,CHOQUES
2024,FEBRERO,04/02/2024,-0.286575,-78.514921,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,FEBRERO,08/02/2024,-0.24383,-78.581743,1,CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO,ATROPELLO
2024,FEBRERO,08/02/2024,-0.175143,-78.487464,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2024,FEBRERO,08/02/2024,-0.167978,-78.48714,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,FEBRERO,07/02/2024,-0.225053,-78.333927,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,FEBRERO,15/02/2024,-0.315019,-78.558304,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,FEBRERO,16/02/2024,-0.247393,-78.478133,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,FEBRERO,16/02/2024,-0.104887,-78.425384,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,FEBRERO,17/02/2024,-0.092218,-78.433547,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,FEBRERO,17/02/2024,-0.237826,-78.473352,2,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2024,FEBRERO,22/02/2024,-0.3348993,-78.51997591,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ESTRELLAMIENTO
2024,FEBRERO,25/02/2024,-0.1451798,-78.4627917,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ESTRELLAMIENTO
2024,FEBRERO,28/02/2024,-0.219439,-78.520721,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,VOLCAMIENTO
2024,MARZO,02/03/2024,-0.242337,-78.520666,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,MARZO,02/03/2024,-0.229938,-78.469486,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2024,MARZO,02/03/2024,-0.15997,-78.47702,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2024,MARZO,02/03/2024,-0.21387,-78.408324,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,MARZO,02/03/2024,-0.177972,-78.339935,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,ATIPICO
2024,MARZO,02/03/2024,-0.192363,-78.453418,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2024,MARZO,05/03/2024,-0.244585,-78.47599,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2024,MARZO,06/03/2024,-0.270049,-78.507753,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MARZO,08/03/2024,-0.1612622,-78.495739,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MARZO,09/03/2024,-0.250686,-78.503517,3,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,MARZO,12/03/2024,-0.1858769,-78.5079046,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,MARZO,12/03/2024,-0.115152,-78.461046,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,MARZO,12/03/2024,-0.1247592,-78.5151839,1,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO,CAIDA DE PASAJERO
2024,MARZO,15/03/2024,-0.2327201,-78.5037628,1,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO,CAIDA DE PASAJERO
2024,MARZO,16/03/2024,-0.075343,-78.44119,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2024,MARZO,02/03/2024,-0.256309,-78.496415,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATIPICO
2024,MARZO,19/03/2024,-0.2687088,-78.4633484,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ATROPELLO
2024,MARZO,20/03/2024,-0.2294512,-78.5229063,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MARZO,22/03/2024,-0.1145094,-78.4950964,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATIPICO
2024,MARZO,24/03/2024,-0.0847407,-78.5058571,1,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO,CAIDA DE PASAJERO
2024,MARZO,25/03/2024,0.0610943,-78.6812889,2,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,MARZO,29/03/2024,-0.2341915,-78.488391,1,CASO FORTUITO O FUERZA MAYOR,ATIPICO
2024,MARZO,27/03/2024,-0.2399681,-78.3129706,1,MALAS CONDICIONES DE LA VIA,PERDIDA DE CARRIL
2024,MARZO,31/03/2024,-0.0961506,-78.4402505,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATIPICO
2024,MARZO,28/03/2024,-0.2959305,-78.5292612,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MARZO,30/03/2024,-0.2624418,-78.3864332,1,PEATON QUE TRANSITA BAJO LA INFLUENCIA DE ALCOHOL,ATIPICO
2024,ABRIL,01/04/2024,-0.3023204,-78.5335189,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,ABRIL,03/04/2024,-0.2426236,-78.4976233,1,NO GUARDAR LA DISTANCIA LATERAL ENTRE VEHICULOS,ATIPICO
2024,ABRIL,03/04/2024,-0.3370219,-78.5204023,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,ABRIL,07/04/2024,-0.1164977,-78.453148,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,ABRIL,09/04/2024,-0.250621,-78.5380306,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,ABRIL,09/04/2024,-0.192773,-78.4981663,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2024,ABRIL,10/04/2024,-0.2491737,-78.5691636,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2024,ABRIL,10/04/2024,-0.3025349,-78.4802466,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,CHOQUES
2024,ABRIL,11/04/2024,-0.2029474,-78.5044354,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ATIPICO
2024,ABRIL,12/04/2024,-0.3420047,-78.5487698,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,ABRIL,12/04/2024,-0.297277,-78.5412393,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2024,ABRIL,13/04/2024,-0.2056143,-78.4331469,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2024,ABRIL,14/04/2024,-0.2971574,-78.5346118,2,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,VOLCAMIENTO
2024,ABRIL,14/04/2024,-0.292483,-78.526916,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,ABRIL,18/04/2024,-0.195804,-78.49519,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,ABRIL,19/04/2024,-0.286633,-78.537285,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2024,ABRIL,23/04/2024,-0.2100272,-78.505468,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,CHOQUES
2024,ABRIL,25/04/2024,-0.2092279,-78.5183861,1,CONDICIONES AMBIENTALES ADVERSAS,ESTRELLAMIENTO
2024,ABRIL,24/04/2024,-0.162612,-78.4739967,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,ABRIL,28/04/2024,-0.1809059,-78.4945247,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2024,MAYO,03/05/2024,-0.1336603,-78.5018328,1,NO MANTENER LA DISTANCIA AL VEHICULO QUE LE ANTECEDE,CHOQUES
2024,MAYO,02/05/2024,-0.0231437,-78.4379112,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MAYO,05/05/2024,0.0017683,-78.442011,1,CONDICIONES AMBIENTALES ADVERSAS,ATIPICO
2024,MAYO,03/05/2024,-0.1144496,-78.4951051,1,CONDUCIR EN SENTIDO CONTRARIO A LA VIA,CHOQUES
2024,MAYO,08/05/2024,-0.1885523,-78.4919349,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,MAYO,12/05/2024,-0.1154841,-78.4746048,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
